"Đại Học Kỹ Thuật Y Tế Hải Dương",'DKY',34,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại học Sao Đỏ",'SDU',34,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Hải Dương",'C21',34,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Du Lịch và Thương Mại",'CKS',34,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Dược Trung Ương",'CYS',34,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại học Quản lý và Công nghệ Hải Phòng",'DHP',28,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Hàng Hải Việt Nam",'HHA',28,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Hải Phòng",'THP',28,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Y Dược Hải Phòng",'YPB',28,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Hàng Hải I",'CHH',28,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghệ Viettronics",'CVT',28,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Hải Phòng",'CYF',28,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Cộng Đồng Hải Phòng",'D03',28,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Võ Trường Toản",'VTT',4,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Cộng Đồng Hậu Giang",'D64',4,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học An Ninh Nhân Dân",'ANS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam)",'BVS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Cảnh Sát Nhân Dân",'CSS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Công Nghiệp Thực Phẩm TPHCM",'DCT',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại học Công Nghệ TPHCM",'DKC',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Lao Động – Xã Hội ( Cơ sở phía Nam)",'DLS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Tài Chính Marketing",'DMS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Ngoại Ngữ Tin Học TPHCM",'DNT',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Sân Khấu Điện Ảnh TPHCM",'DSD',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Công Nghệ Sài Gòn",'DSG',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"ĐH Tài Nguyên môi trường TPHCM",'DTM',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Tôn Đức Thắng",'DTT',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Văn Hiến",'DVH',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Văn Lang",'DVL',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Gia Định",'GDU',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Giao Thông Vận Tải ( Cơ sở Phía Nam)",'GSA',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Giao Thông Vận Tải TPHCM",'GTS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Học Viện Hành Chính Quốc Gia (phía Nam)",'HCS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Học Viện Hàng Không Việt Nam",'HHK',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Quốc Tế Hồng Bàng",'HIU',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Hoa Sen",'HSU',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Công Nghiệp TPHCM",'IUH',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Kinh Tế TPHCM",'KSA',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Kiến Trúc TPHCM",'KTS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Luật TPHCM",'LPS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Mở TPHCM",'MBS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Mỹ Thuật TPHCM",'MTS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Ngân Hàng TPHCM",'NHS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Nông Lâm TPHCM",'NLS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Ngoại Thương (phía Nam)",'NTS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Nguyễn Tất Thành",'NTT',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Nhạc Viện TPHCM",'NVS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Phòng Cháy Chữa Cháy (phía Nam)",'PCS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Phòng Cháy Chữa Cháy (Hệ Dân sự Phía Nam)",'PCS1',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Bách Khoa – Đại Học Quốc Gia TPHCM",'QSB',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Công Nghệ Thông Tin – Đại Học Quốc Gia TPHCM",'QSC',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM",'QSK',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Quốc Tế – Đại Học Quốc Gia TPHCM",'QSQ',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Khoa Học Tự Nhiên – Đại Học Quốc Gia TPHCM",'QST',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM",'QSX',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Khoa Y - Đại học Quốc Gia TPHCM",'QSY',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Quốc Tế RMIT Việt Nam",'RMU',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Sài Gòn",'SGD',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Quốc Tế Sài Gòn",'SIU',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Sư Phạm Kỹ Thuật TPHCM",'SPK',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Sư Phạm TPHCM",'SPS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Sư Phạm Thể Dục Thể Thao TPHCM",'STS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Thể Dục Thể Thao TPHCM",'TDS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Thủy Lợi ( Cơ sở 2 )",'TLS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Y Khoa Phạm Ngọc Thạch",'TYS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Kinh Tế -Tài Chính TPHCM",'UEF',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Việt Đức",'VGU',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Văn Hóa TPHCM",'VHS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Trường Sĩ Quan Kĩ Thuật Quân Sự - Hệ Quân sự - Đại Học Trần Đại Nghĩa",'VPH',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Y Dược TPHCM",'YDS',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Trường Sĩ Quan Kĩ Thuật Quân Sự - Hệ Dân sự - Đại Học Trần Đại Nghĩa",'ZPH',23,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Bán Công Công Nghệ và Quản Trị Doanh Nghiệp",'CBC',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Bách Việt",'CBV',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghệ Thủ Đức",'CCO',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kinh Tế Kỹ Thuật Vinatex TPHCM",'CCS',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Điện Lực TPHCM",'CDE',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Viễn Đông",'CDV',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kinh Tế TPHCM",'CEP',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Thương TPHCM",'CES',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kinh Tế-Công Nghệ TPHCM",'CET',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Giao Thông Vận Tải 3",'CGS',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Giao Thông Vận Tải TPHCM",'CGT',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kỹ Thuật Cao Thắng",'CKC',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kinh Tế Đối Ngoại",'CKD',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kinh Tế Kỹ Thuật Miền Nam",'CKM',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kỹ Thuật Lý Tự Trọng TPHCM",'CKP',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Trung Ương TPHCM",'CM3',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kinh Tế Kỹ Thuật TP HCM",'CPL',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Phát Thanh Truyền Hình II",'CPS',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Tài Chính Hải Quan",'CTS',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Văn Hóa Nghệ Thuật TPHCM",'CVN',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Văn Hóa Nghệ Thuật và Du Lịch Sài Gòn",'CVS',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kỹ Thuật-Công Nghệ Vạn Xuân",'CVX',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Xây Dựng Số 2",'CXS',23,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Hòa Bình",'C23',8,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Văn Hóa Nghệ Thuật Tây Bắc",'CVB',8,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại học Luật - Đại Học Huế",'DHA',7,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Khoa Giáo Dục Thể Chất – Đại Học Huế",'DHC',7,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Trường Du Lịch – Đại Học Huế",'DHD',7,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Khoa Kỹ thuật và Công nghệ - ĐH Huế",'DHE',7,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Ngoại Ngữ – Đại Học Huế",'DHF',7,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Khoa Quốc tế - ĐH Huế",'DHI',7,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Kinh Tế – Đại Học Huế",'DHK',7,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Nông Lâm – Đại Học Huế",'DHL',7,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Nghệ Thuật – Đại Học Huế",'DHN',7,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Phân Hiệu Đại Học Huế tại Quảng Trị",'DHQ',7,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Sư Phạm – Đại Học Huế",'DHS',7,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Khoa Học – Đại Học Huế",'DHT',7,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Y Dược – Đại Học Huế",'DHY',7,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Phú Xuân",'DPX',7,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Học Viện Âm Nhạc Huế",'HVA',7,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Thừa Thiên Huế",'C33',7,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghiệp Huế",'CCH',7,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Huế",'CYY',7,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Chu Văn An",'DCA',5,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại học Tài Chính – Quản Trị Kinh Doanh",'DFA',5,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Sư Phạm Kỹ Thuật Hưng Yên",'SKH',5,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Hưng Yên",'C22',5,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Bách Khoa Hưng Yên",'CBK',5,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghiệp Hưng Yên",'CCY',5,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Hưng Yên",'CHY',5,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Asean",'CSA',5,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Học Viện Hải Quân",'HQH',32,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Trường Sĩ Quan Không Quân - Hệ Cao đẳng",'KGC',32,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Trường Sĩ Quan Không Quân - Hệ Đại học",'KGH',32,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Thái Bình Dương",'TBD',32,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Trường Sĩ Quan Thông Tin - Hệ Dân Sự - Đại Học Thông Tin Liên Lạc",'TCU',32,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Nha Trang",'TSN',32,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Trường Sĩ Quan Thông Tin - Hệ Quân sự - Đại Học Thông Tin Liên Lạc",'TTH',32,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Nha Trang",'C41',32,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Văn Hóa Nghệ Thuật và Du Lịch Nha Trang",'CDK',32,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm TW Nha Trang",'CM2',32,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Khánh Hòa",'CYK',32,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Kiên Giang",'C54',46,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kinh Tế Kỹ Thuật Kiên Giang",'CKG',46,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Kiên Giang",'CYG',46,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Cộng Đồng Kiên Giang",'D54',46,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Phân Hiệu Đại Học Đà Nẵng tại Kon Tum",'DDP',58,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Kon Tum",'C36',58,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kinh Tế- Kỹ Thuật Kon Tum",'CKO',58,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Cộng Đồng Lai Châu",'CLC',1,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Yersin Đà Lạt",'DYD',6,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Đà Lạt",'TDL',6,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Đà Lạt",'C42',6,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghệ Và Kinh Tế Bảo Lộc",'CBL',6,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kinh Tế Kỹ Thuật Lâm Đồng",'CKZ',6,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Lâm Đồng",'CLY',6,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Lạng Sơn",'C10',63,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Lạng Sơn",'CYL',63,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Lào Cai",'C08',9,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Cộng Đồng Lào Cai",'CLA',9,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Kinh Tế Công Nghiệp Long An",'DLA',54,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại học Tân Tạo",'TTU',54,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Long An",'C49',54,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Lương Thế Vinh",'DTV',31,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Sư Phạm Kỹ Thuật Nam Định",'SKN',31,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Điều Dưỡng Nam Định",'YDD',31,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Nam Định",'C25',31,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghiệp Nam Định",'CND',31,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Xây Dựng Nam Định",'CXN',31,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại học Kinh Tế Nghệ An",'CEA',18,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại học Công nghiệp Vinh",'DCV',18,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Công Nghệ Vạn Xuân",'DVX',18,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Sư Phạm Kỹ Thuật Vinh",'SKV',18,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Vinh",'TDV',18,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Y Khoa Vinh",'YKV',18,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Nghệ An",'C29',18,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Giao Thông Vận Tải Miền Trung",'CGN',18,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Hoan Châu",'CNA',18,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Văn Hóa Nghệ Thuật Nghệ An",'CVV',18,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Hoa Lư",'DNB',16,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Ninh Bình",'CNY',16,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Ninh Thuận",'C45',55,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Hùng Vương",'THV',47,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Công Nghiệp Việt Trì",'VUI',47,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghiệp Hóa Chất",'CCA',47,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Dược Phú Thọ",'CDU',47,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kinh Tế Kỹ Thuật Phú Thọ",'CPP',47,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghiệp Thực Phẩm",'CTP',47,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Phú Thọ",'CYP',47,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghiệp Quốc Phòng",'QPH',47,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Phú Yên",'DPY',3,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Học Viên Ngân Hàng ( Phân Viện Phú Yên )",'NHP',3,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Xây Dựng Miền Trung",'XDT',3,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghiệp Tuy Hòa",'CCP',3,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Quảng Bình",'DQB',37,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Phan Châu Trinh",'DPC',13,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Quảng Nam",'DQU',13,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Kỹ Nghệ Đông Á",'CDQ',13,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghệ Kinh Tế Và Thủy Lợi Miền Trung",'CEM',13,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kinh Tế – Kỹ Thuật Quảng Nam",'CKQ',13,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Điện Lực Miền Trung",'CLD',13,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Phương Đông -Quảng Nam",'CPD',13,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Quảng Nam",'CYU',13,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Phạm Văn Đồng",'DPQ',40,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại học Tài Chính Kế Toán",'UFA',40,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kỹ Thuật Công Nghiệp Quảng Ngãi",'CCQ',40,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Công Nghiệp Quảng Ninh",'DDM',36,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Ngoại Thương ( Cơ sở phía Bắc )",'NTH',36,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Quảng Ninh",'C17',36,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghiệp Cẩm Phả",'CCC',36,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghiệp và Xây Dựng",'CCX',36,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Nông Lâm Đông Bắc",'CDP',36,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Văn Hóa Nghệ Thuật và Du Lịch Hạ Long",'CVD',36,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Quảng Ninh",'CYQ',36,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Quảng Trị",'C32',2,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Sóc Trăng",'C59',45,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Cộng Đồng Sóc Trăng",'CST',45,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Tây Bắc",'TTB',21,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sơn La",'C14',21,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Sơn La",'YSL',21,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Tây Ninh",'C46',17,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Thái Bình",'DTB',14,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Y Dược Thái Bình",'YTB',14,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Thái Bình",'C26',14,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Văn Hóa Nghệ Thuật Thái Bình",'CNB',14,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Thái Bình",'CYE',14,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên",'DTC',11,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
